system:index,chla_sat,date,lake,.geo
20220813T154819_20220813T155730_T18STG,-2.8712874657304415,2022-08-13,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220818T154821_20220818T155418_T18STG,-1.4779118849432569,2022-08-18,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220823T154809_20220823T160240_T18STG,-1.003015790781353,2022-08-23,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220826T155819_20220826T160533_T18STG,-1.2195965456574869,2022-08-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220828T154821_20220828T155504_T18STG,-0.9049826691122693,2022-08-28,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220831T155831_20220831T160600_T18STG,-1.6603165296387976,2022-08-31,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220915T155819_20220915T161219_T18STG,-1.4512017117341767,2022-09-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220917T154921_20220917T155824_T18STG,-0.9823773439364024,2022-09-17,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220927T155031_20220927T155259_T18STG,-1.0683658220573595,2022-09-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221007T155141_20221007T155855_T18STG,-3.9281284774708793,2022-10-07,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221010T160201_20221010T161201_T18STG,0.07068473900071691,2022-10-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221015T160229_20221015T160302_T18STG,-2.8861606274381706,2022-10-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020T160301_20221020T160749_T18STG,-0.841575855656908,2022-10-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221022T155309_20221022T155922_T18STG,-3.6173970652358154,2022-10-22,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221027T155341_20221027T155837_T18STG,-7.21575873887169,2022-10-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221101T155409_20221101T155945_T18STG,-1.1610829644737353,2022-11-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221109T160501_20221109T160502_T18STG,7.624536602804029,2022-11-09,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221121T155549_20221121T155549_T18STG,0.10625543543490569,2022-11-21,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221126T155611_20221126T155607_T18STG,2.3873474791728295,2022-11-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221201T155619_20221201T160055_T18STG,4.245314346904284,2022-12-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221216T155651_20221216T155651_T18STG,0.39332869625562705,2022-12-16,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T155659_20221221T155725_T18STG,-1.7425835778126342,2022-12-21,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221224T160659_20221224T160657_T18STG,-2.0309157994929268,2022-12-24,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221229T160701_20221229T160923_T18STG,3.557100622981051,2022-12-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113T160619_20230113T160620_T18STG,3.864243206710124,2023-01-13,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T155611_20230115T155611_T18STG,0.8528618613304378,2023-01-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T155559_20230120T155554_T18STG,1.0191989444386012,2023-01-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230128T160521_20230128T160521_T18STG,-1.2056260720370973,2023-01-28,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204T155441_20230204T160022_T18STG,4.79424841721727,2023-02-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230214T155331_20230214T155701_T18STG,2.511269585235432,2023-02-14,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230219T155309_20230219T155308_T18STG,0.8024078368028216,2023-02-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230304T160149_20230304T160904_T18STG,1.5776744646144263,2023-03-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230316T155001_20230316T160104_T18STG,0.42897909155483044,2023-03-16,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230319T155951_20230319T161230_T18STG,-3.373140341428396,2023-03-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230410T154819_20230410T155439_T18STG,-1.7994047893302494,2023-04-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230413T155819_20230413T160252_T18STG,-2.480539608376708,2023-04-13,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230418T155821_20230418T160614_T18STG,-3.0252243921658217,2023-04-18,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230508T155901_20230508T161106_T18STG,-1.5214503663293508,2023-05-08,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230510T154819_20230510T155833_T18STG,-1.084365161856032,2023-05-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230602T155819_20230602T160940_T18STG,-1.0715910671830458,2023-06-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230609T154819_20230609T155952_T18STG,-2.1504313103754815,2023-06-09,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230617T155821_20230617T161043_T18STG,-1.6892110246640144,2023-06-17,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230629T154819_20230629T155131_T18STG,-1.2149247079739975,2023-06-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230727T160011_20230727T160839_T18STG,-1.3870863489015546,2023-07-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230729T154819_20230729T155439_T18STG,-1.466161670742925,2023-07-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230801T155829_20230801T160859_T18STG,-1.26423079391956,2023-08-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808T154819_20230808T155724_T18STG,-0.9741028789888223,2023-08-08,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230813T154941_20230813T155808_T18STG,-1.5069037033086674,2023-08-13,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230816T155911_20230816T160917_T18STG,-1.6233495918249572,2023-08-16,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230818T154819_20230818T160224_T18STG,-1.5495761122332359,2023-08-18,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230823T154821_20230823T155606_T18STG,-1.8321445641796226,2023-08-23,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230902T154821_20230902T155606_T18STG,-1.8805382915487088,2023-09-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907T154819_20230907T155745_T18STG,0.05948828544247796,2023-09-07,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230915T155901_20230915T160959_T18STG,-2.264402575032574,2023-09-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T155849_20230920T160846_T18STG,-1.2053473771187482,2023-09-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T155101_20231002T155442_T18STG,-1.6371982300506844,2023-10-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231010T160059_20231010T161112_T18STG,-1.3720868514599318,2023-10-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231012T155201_20231012T155919_T18STG,-2.9408749253508106,2023-10-12,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231025T160331_20231025T161003_T18STG,-1.1101740004388567,2023-10-25,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231027T155249_20231027T155752_T18STG,-3.5681620735495416,2023-10-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231030T160409_20231030T160858_T18STG,-1.7083396367461434,2023-10-30,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231101T155411_20231101T155831_T18STG,0.2444288129424556,2023-11-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231104T160431_20231104T160432_T18STG,-5.7347284963656096,2023-11-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T155529_20231116T155921_T18STG,0.575367347315697,2023-11-16,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231119T160549_20231119T161140_T18STG,2.851556101997351,2023-11-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231129T160619_20231129T160619_T18STG,5.029089115570813,2023-11-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231211T155641_20231211T155822_T18STG,2.2913480788847145,2023-12-11,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231214T160651_20231214T160831_T18STG,4.164579008857521,2023-12-14,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231219T160659_20231219T160915_T18STG,0.911938651623383,2023-12-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
